Date,UNETOT_PT_ea-md,UNEO25_PT_ea-md,UNEU25_PT_ea-md,REER42_PT_ea-md,LTIRT_PT_ea-md,IPMN_PT_ea-md,IPCAG_PT_ea-md,IPCOG_PT_ea-md,IPDCOG_PT_ea-md,IPNDCOG_PT_ea-md,IPING_PT_ea-md,IPNRG_PT_ea-md,TRNMN_PT_ea-md,TRNCAG_PT_ea-md,TRNCOG_PT_ea-md,TRNDCOG_PT_ea-md,TRNNDCOG_PT_ea-md,TRNING_PT_ea-md,TRNNRG_PT_ea-md,HICPOV_PT_ea-md,HICPNEF_PT_ea-md,HICPG_PT_ea-md,HICPIN_PT_ea-md,HICPSV_PT_ea-md,HICPNG_PT_ea-md,ICONFIX_PT_ea-md,CCONFIX_PT_ea-md,ESENTIX_PT_ea-md,KCONFIX_PT_ea-md,RTCONFIX_PT_ea-md,SCONFIX_PT_ea-md,BCI_PT_ea-md,CCI_PT_ea-md,SHIX_PT_ea-md,GDP_PT_ea-qd,EXPGS_PT_ea-qd,IMPGS_PT_ea-qd,GFCE_PT_ea-qd,HFCE_PT_ea-qd,CONSD_PT_ea-qd,GCF_PT_ea-qd,GFCF_PT_ea-qd,GFACON_PT_ea-qd,GFAMG_PT_ea-qd,GNFCPS_PT_ea-qd,GNFCIR_PT_ea-qd,GHIR_PT_ea-qd,GHSR_PT_ea-qd,TEMP_PT_ea-qd,EMP_PT_ea-qd,SEMP_PT_ea-qd,THOURS_PT_ea-qd,EMPAG_PT_ea-qd,EMPIN_PT_ea-qd,EMPMN_PT_ea-qd,EMPCON_PT_ea-qd,EMPRT_PT_ea-qd,EMPIT_PT_ea-qd,EMPFC_PT_ea-qd,EMPRE_PT_ea-qd,EMPPR_PT_ea-qd,EMPPA_PT_ea-qd,EMPENT_PT_ea-qd,RPRP_PT_ea-qd,WS_PT_ea-qd,ESC_PT_ea-qd,TASS.SDB_PT_ea-qd,TASS.LBD_PT_ea-qd,TASS.SLN_PT_ea-qd,TASS.LLN_PT_ea-qd,TLB.SDB_PT_ea-qd,TLB.LBD_PT_ea-qd,TLB.SLN_PT_ea-qd,TLB.LLN_PT_ea-qd,NFCASS_PT_ea-qd,NFCASS.SLN_PT_ea-qd,NFCASS.LLN_PT_ea-qd,NFCLB_PT_ea-qd,NFCLB.SLN_PT_ea-qd,NFCLB.LLN_PT_ea-qd,GGASS_PT_ea-qd,GGASS.LLN_PT_ea-qd,GGLB_PT_ea-qd,GGLB.SLN_PT_ea-qd,GGLB.LLN_PT_ea-qd,HHASS_PT_ea-qd,HHASS.LLN_PT_ea-qd,HHLB_PT_ea-qd,HHLB.SLN_PT_ea-qd,HHLB.LLN_PT_ea-qd,ULCIN_PT_ea-qd,ULCMQ_PT_ea-qd,ULCMN_PT_ea-qd,ULCCON_PT_ea-qd,ULCRT_PT_ea-qd,ULCFC_PT_ea-qd,ULCRE_PT_ea-qd,ULCPR_PT_ea-qd,DFGDP_PT_ea-qd,INDPRO_fred-md,IPFINAL_fred-md,IPCONGD_fred-md,AWOTMAN_fred-md,AWHMAN_fred-md,FEDFUNDS_fred-md,GS1_fred-md,GS5_fred-md,GS10_fred-md,AAA_fred-md,BAA_fred-md,OILPRICEx_fred-md,CUSR0000SAC_fred-md,PCEPI_fred-md,S&P 500_fred-md,epu_pt_epu,unemployment_up_15_unemployment,exchange_exchange,PPIPT_ppi,inflation_target,OILPRICEx_fred-md_Eur
2021-05-01,7.3,5.9,26.0,101.52323,0.53,99.2,96.3,98.5,100.4,98.1,100.5,100.8,101.9,102.8,100.6,101.6,100.4,103.4,99.2,83.12077120371492,85.32657186135448,84.97546272376839,91.01092408545894,81.64778579879227,85.63382478576055,-0.4,-12.7,105.3,-6.2,-1.9,1.4,100.8506,100.0468,151.978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.4333,98.1043,100.9124,4.2,41.5,0.06,0.05,0.82,1.62,2.96,3.62,65.17,195.923,108.175,4167.85,121.3447009090122,7.3,1.2201,8.8,1.2,53.4136546184739
2021-06-01,7.1,5.8,25.3,101.07189,0.43,98.1,93.5,99.2,99.0,99.2,99.7,104.8,101.2,94.7,102.6,98.7,103.4,102.8,107.4,82.99287302133237,85.09288083353164,85.01350744399264,90.9766962415721,81.33887400910918,85.63859893318308,1.3,-12.7,109.0,0.8,2.4,8.8,101.3237,100.2118,151.0301,47876.6,19054.7,21319.0,8688.5,31914.8,2993.4,9428.3,9409.0,4680.2,3026.9,36.32,28.36,5.79,10.31,4948.14,4190.66,757.48,2294958.0,313.65,802.37,736.41,348.29,1217.79,129.07,83.98,64.75,627.11,1079.46,281.68,99.042,19791.3,5829.9,26007.4811282051,295077.8985641026,36954.44507692305,340064.4985128203,21779.32558974357,297589.1435897436,38935.42184615379,435006.7261538458,424371.3622564111,8197.631589743592,49405.29707692309,713264.4257948722,20758.01743589748,166670.9121025644,179868.1314358972,29346.13205128206,407027.7641025644,5275.995538461533,94840.33830769222,489533.2249230759,19597.16994871795,180533.3712820511,4251.308871794866,135884.6377948721,102.1,107.0,102.4,106.3,104.3,97.3,104.5,101.3,111.153,99.7987,98.0816,101.0078,4.0,41.3,0.08,0.07,0.84,1.52,2.79,3.44,71.38,199.068,108.76,4238.49,121.042971791177,7.1,1.1884,8.6,0.5,60.063951531470885
2021-07-01,6.8,5.7,23.1,100.5185,0.27,99.1,98.9,99.0,101.7,98.6,100.0,98.2,107.8,102.0,109.6,102.0,111.2,109.0,108.4,83.58428659279194,85.73442387132525,85.4610111427187,91.4383687992841,82.15604872395924,85.84601859333007,-2.8,-17.0,104.6,-1.3,-0.6,8.9,101.2275,100.2234,153.0301,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.2519,99.0614,101.6584,4.0,41.5,0.1,0.08,0.76,1.32,2.57,3.24,72.49,200.178,109.256,4363.71,127.6804496557008,6.8,1.1891,8.7,1.5,60.96207215541165
2021-08-01,6.6,5.5,22.8,99.89559,0.14,96.0,85.1,99.9,97.5,100.3,97.9,89.3,83.7,60.4,91.4,78.7,94.0,83.7,114.8,83.74998317988845,85.83268092100836,85.73722079695347,91.92836500795643,82.22202403963048,86.90636084860951,-0.5,-12.2,108.2,-0.5,2.2,10.7,101.1353,100.4448,157.0291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.0437,98.5377,101.052,4.1,41.4,0.09,0.07,0.77,1.28,2.55,3.24,67.73,201.155,109.674,4454.21,84.58192444463616,6.6,1.1834,9.1,1.5,57.23339530167315
2021-09-01,6.6,5.5,22.7,100.29032,0.26,99.1,96.8,97.1,100.9,96.5,101.1,97.8,104.3,99.7,103.6,113.3,101.6,107.2,105.4,83.77546197362327,85.80477331207787,85.61156880132897,91.68636724877281,82.31450971800226,87.54381939608966,-2.1,-10.2,107.7,-2.3,5.9,12.2,101.0243,100.5629,161.7749,49577.1,20907.3,22315.6,8789.4,32536.2,2926.3,9563.2,9460.8,4745.7,2978.7,35.05,28.13,5.89,9.87,4992.67,4184.44,808.23,2300697.0,322.01,796.73,731.65,348.49,1226.87,132.14,83.52,72.41,634.78,1090.9,284.82,101.645,20356.2,5908.7,22812.4799215686,298425.504295626,36531.33670588233,340197.1676681748,17612.30424736047,298674.5546003016,38603.86076018094,435635.8175565607,429339.9055444956,7973.777441930622,48152.8466244344,723661.3625218708,20896.23070889899,166029.1128567122,180565.7747993965,29553.83197586728,406076.4096530923,4009.662733031669,94874.82903167412,496149.8819366505,19596.3394811463,182871.3583107088,4387.372295625937,137110.7030286579,103.2,108.6,103.3,106.8,104.7,99.7,105.8,103.3,111.567,98.8579,97.5292,100.0117,4.1,41.4,0.08,0.08,0.86,1.37,2.53,3.23,71.65,202.684,110.034,4445.54,98.17804912557742,6.6,1.1579,10.5,1.5,61.8792641851628
2021-10-01,6.4,5.4,22.0,99.43795,0.39,101.0,98.8,104.3,102.2,104.6,100.9,88.6,104.4,100.8,104.9,105.8,104.7,104.6,109.1,84.23031031738064,86.3379179116394,85.81856977688209,91.94632212485617,83.04587240744297,88.35413709639815,-1.7,-10.9,108.3,1.2,3.8,14.5,101.07,100.317,167.0307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1861,98.0009,100.5328,4.1,41.3,0.08,0.11,1.11,1.58,2.68,3.35,81.48,205.875,110.762,4460.71,128.439440364485,6.4,1.1645,12.8,1.8,69.96994418205239
2021-11-01,6.3,5.2,22.0,99.1085,0.39,102.6,103.5,104.6,102.4,105.0,103.7,88.6,114.3,124.1,111.8,111.2,111.9,113.1,101.6,85.04385965473979,87.2676190614209,86.29154765881879,92.53583690134305,84.25826961785778,89.6270136597682,-0.8,-19.0,108.4,-1.0,5.0,14.4,101.2381,99.77666,168.8089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8654,98.732,101.4207,4.2,41.5,0.08,0.18,1.2,1.56,2.62,3.28,79.15,208.886,111.5,4667.39,117.2050489942439,6.3,1.1363,14.4,2.6,69.6559007304409
2021-12-01,6.0,5.0,20.9,98.66647,0.36,102.2,105.2,102.9,97.3,103.8,101.9,89.4,104.5,106.0,105.6,90.5,108.7,103.6,104.2,85.53573946736334,87.6687996643402,86.81793057490735,92.8492862984527,84.731415644227,89.8662566933262,0.2,-19.2,107.8,3.5,4.9,14.4,101.3916,99.44912,165.1471,50548.8,22513.6,23777.8,8702.3,32885.5,3102.6,10096.4,9779.9,4847.4,3192.0,35.12,28.25,6.06,8.47,5040.49,4221.35,819.14,2267785.0,317.58,797.73,732.33,352.88,1250.36,134.84,83.27,71.18,648.24,1100.69,283.73,102.654,20874.3,5981.5,21189.03917647056,301308.0843348417,36593.06341176468,338339.2257466062,16386.5364434389,297884.4971493213,39885.6022895927,435191.4224977372,437427.3245248877,7974.289755656111,47610.61509502264,738246.6103257923,22312.25090497742,165015.2140723985,180423.5197013572,28913.43805429865,402413.4102805433,4239.778850678727,93966.48267873295,505437.6226425329,19342.99916742081,184470.1158009048,4142.550334841623,138515.8871855207,104.4,111.3,104.5,109.5,104.5,100.3,106.6,105.5,112.11,100.5726,98.2933,100.5504,4.2,41.5,0.08,0.3,1.23,1.47,2.65,3.3,71.71,211.54,112.191,4674.77,125.45787641994,6.0,1.1326,15.6,2.7,63.31449761610453
2022-01-01,5.9,4.9,20.9,98.35894,0.58,99.6,97.8,100.8,103.0,100.5,99.5,87.3,103.9,93.9,101.5,99.9,101.8,107.2,121.7,86.3734838703998,88.36942733876245,88.05601060774778,94.82199357980436,85.04788386513992,93.14053882926754,-0.8,-17.6,105.7,2.9,4.1,9.1,101.3975,99.21601,162.8801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.1856,98.0805,100.8153,4.2,41.2,0.08,0.55,1.54,1.76,2.93,3.58,83.22,213.262,112.805,4573.82,111.8589338658007,5.9,1.1156,14.6,3.3,74.59662961634994
2022-02-01,5.7,4.7,20.8,97.94935,1.06,103.6,102.5,105.4,108.6,104.8,101.0,78.2,109.4,103.3,103.4,108.6,102.4,110.2,145.8,87.04316334869362,88.84683704460168,88.9066400455307,95.92238511491274,85.47946864924126,95.6834434979361,1.5,-14.5,109.8,1.7,2.9,12.6,101.2787,98.62123,157.1647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8064,98.5635,101.0018,4.4,41.5,0.08,1.0,1.81,1.93,3.25,3.97,91.64,215.488,113.471,4435.98,112.4908990861983,5.7,1.1199,16.3,4.2,81.82873470845612
2022-03-01,5.9,4.9,20.0,98.12669,1.16,100.7,99.8,100.8,105.2,100.1,101.0,100.1,126.6,114.8,122.2,124.0,121.9,130.5,160.6,87.79376144566055,88.761023702915,90.13066168170488,96.77310590576359,85.5220375381785,101.0008948453547,-4.6,-34.1,102.6,-0.8,1.6,17.5,100.8721,97.42085,166.9784,51290.3,22888.4,24237.3,8785.7,33344.8,3143.3,10369.2,9903.9,4911.2,3229.5,35.26,29.31,6.08,8.1,5136.05,4314.96,821.09,2371195.0,318.44,811.47,744.63,367.82,1280.44,139.08,84.82,71.94,661.22,1108.56,292.27,102.222,21287.3,6021.4,21745.71043137252,292596.1763740574,37569.09811764704,337571.7278250375,20053.97663951733,287604.8996983409,40612.51581900447,435740.3034389137,444748.7195052799,8259.874069381602,46194.44356561087,751685.1061297138,23486.33110105585,163383.0792880848,186656.688603318,28876.12413273002,397088.4469079943,3968.954968325786,95046.24032579176,507260.3993484153,19468.68285369532,186057.5292911009,4230.652374057309,140170.2833423834,105.1,110.9,105.0,109.9,106.9,103.2,108.2,107.3,114.297,101.3907,99.0481,101.4487,4.2,41.5,0.2,1.34,2.11,2.13,3.43,4.29,108.5,219.138,114.469,4391.27,135.9655774298339,5.9,1.1101,21.1,5.3,97.73894243761822
2022-04-01,6.1,5.1,20.5,98.85696,1.76,102.3,99.1,103.2,108.9,102.3,103.0,100.1,117.5,104.8,110.9,110.1,111.1,120.9,163.9,89.031281465326,89.19142062331517,92.0905064337969,98.81739829627088,85.87834400006858,107.5590936865029,-1.6,-32.5,104.9,-5.8,0.9,18.9,100.7113,96.79161,177.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.44,99.052,101.1833,4.1,41.3,0.33,1.89,2.78,2.75,3.76,4.66,101.78,218.636,114.812,4391.3,135.2360162545519,6.1,1.054,21.1,7.2,96.56546489563567
2022-05-01,6.3,5.5,17.9,98.96819,2.14,103.0,100.7,104.2,110.8,103.0,103.7,99.7,131.6,120.5,124.2,125.3,124.0,134.9,181.1,89.84221839155293,89.2972814180463,93.73405486019651,99.9186973217374,85.62377466229286,109.7088532975673,-3.7,-30.0,105.7,-3.6,5.2,21.3,100.539,96.6509,174.1513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.3335,98.6344,100.7046,4.0,41.1,0.77,2.06,2.87,2.9,4.13,5.12,109.55,221.46,115.525,4040.36,142.2533634916719,6.3,1.0713,22.6,8.0,102.25893773919537
2022-06-01,6.2,5.4,18.6,99.08368,2.65,103.8,110.0,101.7,104.5,101.2,102.4,95.4,133.0,129.2,121.1,123.7,120.5,128.4,223.1,90.5856193739397,89.68204851696429,94.8099652632788,101.251183180463,85.94207486855713,113.283290822922,-3.1,-32.6,104.7,-8.2,2.9,20.4,100.415,96.60272,180.1439,51489.8,24211.7,24728.6,8750.0,33171.8,3206.8,9971.6,9645.7,4685.3,3199.2,36.29,27.7,5.94,7.37,5116.7,4293.13,823.57,2338604.0,308.58,801.57,735.22,368.83,1275.72,139.45,83.57,71.9,660.39,1115.45,291.23,103.008,21911.3,6136.5,19485.53614781294,283171.1974901962,37622.53590045247,340747.7815957766,18816.67452790345,279752.5799396682,41186.53165610854,436867.2217647056,453905.4358702875,8299.012229260938,47624.9854208145,765968.3851644048,23824.15975867274,165104.2838883864,193704.512736048,28936.22405731524,393384.2116892915,3991.379855203614,94025.23104977366,509580.129438913,19805.91007843137,188393.6817043739,4248.61579788838,141365.8870377077,108.0,111.9,107.8,112.6,108.3,101.9,109.3,110.6,116.716,101.018,98.0422,99.9022,3.9,40.9,1.21,2.65,3.19,3.14,4.24,5.27,114.84,225.757,116.638,3898.95,139.4880075702087,6.2,1.0387,24.4,8.7,110.56127852122847
2022-07-01,6.2,5.4,17.5,98.28279,2.26,102.6,104.7,103.8,105.3,103.6,99.7,93.6,134.8,117.3,129.8,130.0,129.7,130.7,223.3,91.43233121747771,90.59908176496242,95.55442739286337,101.8834491059384,87.00210000949228,112.5595961505812,-3.9,-31.1,102.9,-3.9,2.1,16.7,100.2165,96.57336,183.1035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.223,97.9051,99.6504,3.9,41.0,1.68,3.02,2.96,2.9,4.06,5.21,101.62,223.995,116.631,3911.73,126.8292706452455,6.2,1.0198,22.6,9.1,99.64698960580506
2022-08-01,6.2,5.3,19.0,97.50222,2.16,100.8,104.2,102.1,94.9,103.3,98.7,94.0,108.3,83.7,113.6,100.0,116.5,102.0,187.3,91.48263737298369,90.83708234224072,95.48780587344974,100.8541354785192,87.30308361032858,107.5020434940291,-5.1,-31.4,102.4,-6.4,3.2,18.9,99.9451,96.3448,193.0429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.0963,98.0803,99.611,3.8,40.9,2.33,3.28,3.03,2.9,4.07,5.15,93.67,222.115,116.956,4158.56,93.44688130717329,6.2,1.0,21.9,8.9,93.67
2022-09-01,6.2,5.4,18.7,98.24961,2.89,101.4,104.3,101.3,102.2,101.2,99.9,95.2,128.6,124.7,123.8,134.3,121.6,127.2,169.8,91.93391954532922,91.35302606549708,95.79436037088594,100.7610806301496,87.7763536072426,106.7037885684605,-5.7,-36.1,99.1,-4.1,2.3,13.2,99.68147,95.88112,181.4977,52073.9,24793.8,25163.3,8781.6,33640.1,3354.4,9922.1,9737.4,4669.4,3309.7,36.66,27.74,5.93,5.69,5146.18,4354.71,791.46,2397358.0,285.68,804.29,736.83,374.62,1288.92,143.06,84.3,74.02,669.08,1120.03,302.19,103.579,22547.2,6249.3,21502.53494117644,274812.6032217196,39993.42752941174,338919.250751131,18081.35318552035,268848.4909502262,42807.57057013569,434302.0131674205,459593.579158372,9219.658081447966,47091.0349683258,773223.7218914032,25066.07303167425,162980.9846425342,195449.5560995472,28972.22398190046,385479.4572398194,4480.84704977375,93925.22177375556,512542.2864524876,19812.17961085973,189240.3687330315,4278.579221719451,142526.2522714935,108.5,111.7,108.4,112.3,109.3,99.0,109.6,109.8,118.313,101.2918,98.0635,99.3147,3.8,41.0,2.56,3.89,3.7,3.52,4.59,5.69,84.26,221.998,117.371,3850.52,125.0415169457425,6.2,0.9748,21.1,9.3,86.43824374230611
2022-10-01,6.1,5.3,17.8,98.63247,3.26,101.0,106.0,101.6,103.1,101.4,97.7,91.8,123.8,118.9,123.1,130.0,121.7,118.5,163.4,93.10726963898837,91.79989756054528,97.38170996576514,102.4139563652614,88.25157624113994,112.6006830026683,-6.6,-38.5,97.0,-5.2,0.3,10.6,99.45925,95.49754,167.4337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.2529,98.4963,99.7016,3.9,41.0,3.08,4.43,4.18,3.98,5.1,6.26,87.55,223.553,117.919,3726.05,148.2029997621533,6.1,0.9914,18.7,10.1,88.30946136776276
2022-11-01,6.6,5.6,19.2,99.29701,3.02,101.2,107.5,101.7,103.6,101.4,96.9,100.3,130.6,145.3,129.6,144.6,126.5,120.8,142.9,93.80725018577864,92.32738271228511,98.06537040366668,102.4517277566069,88.79191156373544,111.6307465751022,-7.5,-38.5,96.0,-4.0,2.3,9.7,99.37614,95.39373,176.6461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9552,97.9222,99.2281,3.8,40.9,3.78,4.73,4.06,3.89,4.9,6.07,84.37,223.531,118.224,3917.49,137.7814336681875,6.6,1.0376,17.8,9.9,81.31264456437934
2022-12-01,6.8,5.8,19.4,99.72661,3.1,100.9,107.9,103.2,95.4,104.5,95.3,107.8,115.6,127.0,116.9,105.0,119.4,103.3,146.5,94.01975879072302,92.63590180564623,98.3290213981801,102.1597486819601,88.93174785989687,108.571877148109,-6.5,-37.1,95.3,-5.5,1.9,5.1,99.54117,95.5621,178.173,52446.5,24426.8,25013.8,8875.1,33909.8,3341.0,10141.0,9911.2,4774.8,3363.2,38.83,27.37,5.74,8.13,5152.7,4364.31,788.38,2429209.0,290.06,797.18,729.69,373.62,1289.03,145.16,83.84,74.49,671.06,1123.71,304.55,104.189,23085.3,6365.9,21510.4941960784,266013.0832609353,41844.0542352941,341527.5088295624,17745.98538159878,255649.9334992458,43728.81209954745,436125.5181085969,473206.7981387641,10174.27039517346,49096.40343891404,794979.1696953247,25307.89322775268,163720.6858582205,186700.401001508,29028.43006033184,377333.7578672704,4916.663167420808,94397.37542081438,519331.02715837,19945.83929713424,188917.2262232276,4052.157260935137,142877.2364283563,108.7,111.4,108.5,113.2,110.1,97.4,109.5,111.8,121.318,99.7664,97.6528,99.2185,3.6,40.6,4.1,4.68,3.76,3.62,4.43,5.59,76.44,221.579,118.384,3912.38,117.6508989971158,6.8,1.0666,14.6,9.6,71.66697918619914
2023-01-01,7.0,5.9,20.9,99.06417,3.13,99.9,103.3,101.9,100.9,102.1,97.0,106.5,118.5,112.4,119.5,129.8,117.4,114.2,149.1,93.9529073440567,93.11417731679698,97.8824738065739,100.8153786878902,89.32696737507233,100.0746187187543,-5.8,-35.3,97.1,-3.8,3.1,7.3,99.85243,95.8917,179.9181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.505,97.259,98.3112,3.9,41.0,4.33,4.69,3.64,3.53,4.4,5.5,78.12,222.601,119.018,3960.66,114.9422550623077,7.0,1.0833,10.8,8.4,72.1129880919413
2023-02-01,6.9,5.9,19.3,98.76775,3.27,98.8,107.0,99.2,96.3,99.7,95.6,100.6,112.9,118.6,110.3,115.5,109.2,111.0,118.2,94.48136377845886,93.66004297297424,98.22216061336233,100.3240328946775,90.0966477991115,97.63856177689352,-4.0,-32.5,101.7,-5.1,5.3,15.5,100.168,96.27697,176.2934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.6416,97.2493,98.6242,3.7,40.7,4.57,4.93,3.94,3.75,4.56,5.59,76.83,222.944,119.369,4079.68,120.0529210298894,6.9,1.0619,9.3,8.2,72.35144552217723
2023-03-01,6.8,5.8,20.0,100.26569,3.27,101.7,110.8,102.4,104.8,102.0,97.7,84.2,135.4,145.6,132.6,139.4,131.1,130.2,149.1,94.79374594942173,94.04046344787328,98.3084842805821,99.99459888951039,90.70807388469404,96.51601275183452,-2.6,-32.3,100.4,-3.9,5.8,9.3,100.2085,96.64456,176.7366,53112.7,25255.2,25340.4,8871.0,34223.2,3486.2,10020.4,10158.0,4857.3,3538.2,35.57,27.59,5.84,6.35,5203.32,4392.92,810.41,2486161.0,297.15,802.33,733.59,376.68,1301.17,149.74,84.59,75.01,678.97,1128.05,309.65,104.486,24067.8,6660.5,23992.26545098036,275436.975300151,43237.48894117645,337619.8109079938,16674.12557767721,261613.9360482655,43634.92562895922,433367.7990497734,479385.1931191563,11523.95470889895,49013.03190950228,808873.6654992463,25346.57342383112,162600.5510739068,202923.8699034688,28698.91613876321,393645.2944947214,4072.039285067867,94881.23306787321,526761.3038642524,19438.22298340874,188153.5397134237,4253.659300150824,142464.632585219,111.8,114.2,111.9,116.6,111.9,99.2,113.8,114.6,124.456,101.0205,97.4179,99.024,3.6,40.6,4.65,4.68,3.82,3.66,4.6,5.71,73.28,222.339,119.538,3968.56,106.9521556801852,6.8,1.0875,2.4,7.4,67.38390804597702
2023-04-01,6.6,5.7,18.2,101.6837,3.2,98.7,107.2,98.0,97.4,98.1,95.5,79.2,111.7,116.0,110.2,109.4,110.3,106.4,128.9,95.10467785957405,94.90850006614609,97.82884575024048,99.41084457623444,91.98644097612643,93.68494866866973,-5.8,-29.8,101.0,0.0,6.1,15.6,99.82169,97.12235,184.1632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101.253,98.2164,99.7415,3.6,40.7,4.83,4.68,3.54,3.46,4.47,5.53,79.45,223.316,119.951,4121.47,110.274327784078,6.6,1.0981,0.5,5.7,72.35224478644932
2023-05-01,6.5,5.5,18.5,101.00158,3.16,98.6,108.6,98.9,104.3,97.9,93.9,87.5,128.5,133.8,131.6,133.0,131.3,120.7,140.4,94.60074740542925,94.99334063916548,96.88116489257595,99.32881967007928,92.07410852914666,92.93203683844233,-8.1,-26.9,97.7,-1.1,6.6,8.8,99.33941,97.69172,183.011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9286,97.9513,99.2209,3.6,40.7,5.06,4.91,3.59,3.57,4.67,5.77,71.58,223.278,120.15,4146.17,126.6044910342522,6.5,1.0683,-3.2,4.0,67.00365065992699
2023-06-01,6.4,5.4,18.5,101.54278,3.09,98.6,109.5,99.9,102.1,99.5,92.6,89.8,122.9,133.3,127.0,120.1,128.5,114.0,121.2,94.96295307568685,95.50364470550224,96.84358062047662,99.02470645627444,92.8813805849341,92.01882287161995,-8.1,-23.3,98.8,2.0,3.5,10.6,99.01714,98.22446,183.3246,53370.7,25267.0,25188.2,8918.9,34270.0,3447.9,10019.1,10258.8,4971.1,3504.7,35.49,27.6,5.63,10.23,5239.18,4416.15,823.03,2489079.0,303.55,803.31,733.65,378.06,1311.52,150.7,84.99,76.28,685.48,1131.1,314.21,104.274,24678.3,6844.8,22374.89116742078,275922.2964162898,43164.12672398188,336003.1646787328,14986.32346606333,262509.8162895928,42505.44146606329,428561.3173755652,479661.4094841638,13118.59286877828,47521.8737647059,813539.4445339371,25357.40208144801,159537.3556742085,205551.9940361988,28722.51606334843,396978.6592760186,3546.664171945695,94191.5237918551,533857.9339547501,19069.4502081448,189417.7921266967,4244.822723981893,142162.7362805434,111.2,112.8,111.3,115.9,112.4,99.4,114.2,114.3,125.668,100.1196,96.6514,97.4118,3.6,40.7,5.08,5.24,3.95,3.75,4.65,5.75,70.25,223.546,120.469,4345.37,128.5423021961283,6.4,1.0866,-6.0,3.4,64.6512055954353
2023-07-01,6.4,5.3,20.6,101.73994,3.23,98.5,107.4,100.7,101.1,100.6,93.3,91.1,121.5,119.2,129.7,121.1,131.5,110.6,147.5,95.34144875478584,95.73159043872195,97.1584478578615,99.68659950360505,93.2975787982717,95.6174256836446,-8.3,-20.9,99.6,1.0,5.8,8.3,98.78345,98.48761,181.4929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.9067,97.7322,98.6925,3.6,40.7,5.12,5.37,4.14,3.9,4.66,5.74,76.07,223.086,120.607,4508.08,107.4755546233699,6.4,1.1023,-3.7,3.1,69.0102512927515
2023-08-01,6.4,5.2,21.0,101.86098,3.31,95.8,109.0,96.1,93.2,96.6,89.6,93.8,101.5,85.4,111.6,92.3,115.6,89.1,167.9,96.28935471335338,96.31529845939468,98.19049267567976,101.0376820610403,94.10124207670208,100.7388521522078,-9.8,-22.0,96.1,-2.6,5.1,5.4,98.56225,98.32342,178.072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.8393,97.7396,98.7668,3.6,40.7,5.33,5.37,4.31,4.17,4.95,6.02,81.39,224.61,120.97,4457.36,68.91836674873748,6.4,1.0868,-3.3,3.7,74.88958410011041
